91753
50173	1085	29269
46032	1091	56735
31147	476	16725
46078	1254	3533
39044	1254	9592
41125	1002	19769
54728	249	46880
31274	88	40442
47805	1254	20948
50315	309	41787
50716	1066	37308
36386	309	42092
54774	1085	33139
46221	309	39567
36627	476	8450
36740	396	19052
43977	226	18978
55089	309	43158
54640	476	1909
38274	115	55511
30960	1254	12631
41642	249	53414
45976	476	27751
33618	1176	38581
37473	144	59968
47550	1254	23603
35152	1192	54467
38963	858	32103
41154	242	32533
41016	476	27138
37757	1066	30644
51671	1085	20520
35346	309	50940
55032	1254	3391
33929	476	23014
40316	1085	21212
42033	74	30828
55826	1254	14697
38537	1066	51705
47976	476	28369
51197	1254	4255
37261	191	57378
50260	1254	15206
33754	1254	11533
55694	1085	11469
47921	1085	59774
48689	1254	19893
40319	74	53065
47707	1254	14448
56396	1254	2687
33729	204	31489
37435	1254	1338
30110	911	29954
39814	739	25204
55708	1085	10549
42030	19	34380
33190	1254	19814
41301	1254	16970
40326	309	59130
55746	1085	8429
55608	1066	33690
50579	1085	7944
50046	1002	22251
37263	1066	42697
54531	1254	23423
32975	1085	21954
54989	1002	16563
53575	1085	11738
41096	940	45281
56241	608	47974
37754	309	38662
55235	1085	4440
40240	1085	16310
45426	1192	40722
55564	1002	16075
54040	1066	33248
32073	1085	1335
55684	1192	53826
56171	1254	11692
52418	1254	4207
35842	934	16571
47365	971	53660
52792	1254	13385
56610	1254	12297
56171	1254	1082
30168	1254	12594
30107	82	10252
40962	809	33254
56374	1085	2044
53885	658	35717
35184	1254	5314
50142	1066	40104
56366	1085	18434
47954	1085	16879
47671	309	39132
31602	309	30775
55580	476	28957
46015	1254	1809
40776	1066	44374
39888	182	19431
40486	915	29925
54829	1254	21488
53595	309	51711
49215	1085	11344
30197	1085	15170
52121	1085	7066
55605	809	42974
40333	1066	39050
44890	1254	6625
31585	1254	15111
53135	1066	52581
41156	1085	26886
39154	580	15995
33700	1254	7794
35639	988	5160
57475	1254	4186
33029	476	17616
55477	144	4688
54738	1254	496
43264	538	17870
31200	1192	46685
35201	1085	3258
58095	1254	4554
54913	1254	7914
39067	1254	14788
58804	1085	26912
44740	869	59738
32770	1066	57488
34010	1085	4473
55074	1066	53093
33339	476	21958
59363	858	32122
41242	1066	51976
52557	1002	26086
35881	74	32609
31696	74	36804
49996	1254	25704
55173	1085	23479
48535	1066	46542
56314	82	22462
52238	476	18632
30032	1085	22629
54836	1002	23026
34757	1251	47075
38541	1066	38839
51205	1254	1310
55639	915	726
47833	1085	8319
50123	1085	1259
47796	1254	34838
50467	630	19226
57548	1066	44053
53310	476	16879
47623	1254	1341
37139	1085	6388
41207	1085	19874
56136	1254	223
35366	1192	58691
50700	1254	17806
54794	74	30060
51197	1192	40230
41468	1254	14712
30105	1254	16176
50037	249	50036
30167	1066	46459
55061	1085	5200
41592	1066	53980
41404	309	44095
49665	1254	24015
32070	1254	1088
56611	1254	25017
54837	1254	12099
38605	1066	38008
59174	1085	7417
40292	1066	50108
30651	1254	3577
53066	1066	46686
55952	74	35030
34920	1066	57773
52422	1066	34745
43803	144	18862
33362	1254	21233
35827	1254	4387
34501	1254	3072
41349	396	18306
54035	1120	10804
55814	1085	16103
58244	1066	31782
56911	1085	6251
57645	802	40866
45303	144	29646
38154	1254	7613
55227	1085	19894
43599	1254	10708
43623	1254	3221
35809	1254	3974
56971	309	42285
58881	1085	21823
39176	476	16827
56666	1192	42292
40132	858	45429
57883	1254	14633
38605	476	10351
44377	249	51384
55055	476	59
52982	309	44063
41115	1120	27799
30146	1254	14787
45718	1120	25461
55154	1085	7012
35364	309	53086
55135	1254	20275
56366	1085	18437
55518	1066	31559
44777	1202	2623
55111	1254	24793
50067	1254	7714
50205	1085	14297
55716	309	44259
35010	1066	43543
57889	476	4802
29949	528	53500
50095	1254	12083
47804	1066	32051
36557	1085	1100
57721	658	34746
38200	1085	22238
41464	1254	25870
35109	1085	24208
39554	1085	9881
50733	476	23320
50705	809	40286
39926	1066	36847
55657	739	48994
55752	476	23179
30563	1254	2510
55648	1085	1527
38949	1085	2335
44378	476	3858
57748	915	29782
46994	1085	6099
53202	309	39829
35147	1254	3011
31884	74	52277
38134	1085	21998
38175	1254	24807
54814	1254	21606
38776	1066	38863
39483	476	17211
33266	1254	6354
55917	476	18512
37317	1085	15338
50699	1120	18909
55625	74	46928
52576	1085	14761
47572	1085	6172
56894	1066	43351
